"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SMLR","Semler Scientific, Inc.","1.68","8607594.24","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/smlr",
"SMTC","Semtech Corporation","20.97","1367402386.41","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","31.53","311317761","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","32.95","325338415","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNMX","Senomyx, Inc.","2.22","99369242.4","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SRTS","Sensus Healthcare, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srts",
"SQNM","Sequenom, Inc.","1.06","126368963.18","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SQBG","Sequential Brands Group, Inc.","6.33","393163516.2","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","23.87","935394095.79","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","3.72","317600260.08","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","49.07","1286220288.36","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SEV","Sevcon, Inc.","10.2011","43213002.1232","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SVBI","Severn Bancorp Inc","5.8","70205398.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SGOC","SGOCO Group, Ltd","3.7","1017204","n/a","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"SMED","Sharps Compliance Corp","4.23","65331685.89","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","4.14","30154878.18","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","29.59","1443073674.35","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHLO","Shiloh Industries, Inc.","6.52","113056910.84","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SCCI","Shimmick Construction Company, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scci",
"SHPG","Shire plc","175.71","7994652483.72","45499132","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","24.13","477956060.85","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","11.65","147311255.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","6.12","410263802.28","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","47.13","1624116342.63","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","13.88","169623038.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","1.2","26502151.2","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SIEN","Sientra, Inc.","6.28","113495450.72","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","16.91","224535850.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","18.27","582923277.72","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","1.1","27607002.5","25097275","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGM","Sigma Designs, Inc.","6.31","232920682.95","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SGMA","SigmaTron International, Inc.","5.9","24616151.1","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","0.63","6746720.4","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","131.1","6983832033","n/a","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","111","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","50.84","3074210761.48","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","26.85","196315466.55","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","4.57","165787882.52","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"SLAB","Silicon Laboratories, Inc.","45.2","1887150759.6","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","39.89","1388103189.75","34798275","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","6.69","376608271.59","56294211","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"SRAQ","Silver Run Acquisition Corporation","10.1","631250000","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/sraq",
"SRAQU","Silver Run Acquisition Corporation","10.29","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/sraqu",
"SRAQW","Silver Run Acquisition Corporation","1.19","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/sraqw",
"SSRI","Silver Standard Resources Inc.","9.47","765426803.48","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SAMG","Silvercrest Asset Management Group Inc.","12.25","155561182","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","44.31","1343683956.51","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","8.66","147475478.66","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","45.5","3177754170.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","30.44","2892744796.72","n/a","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","0.765","7099843.365","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","5.94","338024972.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","3.89","19287166292.15","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SRVA","SIRVA, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srva",
"SITO","SITO Mobile, Ltd.","3","51472560","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"SZMK","Sizmek Inc.","2.56","74543426.56","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/szmk",
"SKUL","Skullcandy, Inc.","3.51","100481443.92","n/a","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"SKYS","Sky Solar Holdings, Ltd.","2.82","35754376.74","12678857","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SKLN","Skyline Medical Inc.","0.191","9529781.695","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/skln",
"MOBI","Sky-mobi Limited","1.84","26131059.92","14201663","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","n/a","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"SKYW","SkyWest, Inc.","22.73","1168036192.98","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","60.75","11556966762","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
"ISM","SLM Corporation","24.13","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","19.99","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","24.5","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/osm",
"SLM","SLM Corporation","6.33","2708705203.62","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMAP","SLM Corporation","47.0728","155340240","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmap",
"SLMBP","SLM Corporation","49.5","198000000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"SMT","SMART Technologies Inc.","4.17","51053276.64","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/smt",
"SMBK","SmartFinancial, Inc.","16.35","94935898.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smbk",
"SWHC","Smith & Wesson Holding Corporation","22.72","1252078388.48","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"SMSI","Smith Micro Software, Inc.","0.7498","35216810.3456","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","1.47","24269964.6","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"LNCE","Snyder&#39;s-Lance, Inc.","30.99","2969870589.09","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SODA","SodaStream International Ltd.","18.45","389370958.65","n/a","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","39.52","1528295071.68","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","18.23","770190610.75","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","15.46","178305049.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SCTY","SolarCity Corporation","19.6","1926609871.2","n/a","2012","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/scty",
"SEDG","SolarEdge Technologies, Inc.","17.51","713197165.99","n/a","2015","Technology","Semiconductors","http://www.nasdaq.com/symbol/sedg",
"SONC","Sonic Corp.","32.27","1566779945.78","n/a","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","6.9","30365402.7","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sofo",
"SONS","Sonus Networks, Inc.","8.58","425494212","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sons",
"SPHS","Sophiris Bio, Inc.","0.97","16727393.92","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","1.7","32818365.7","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","5.72","230017187.4","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","5.46","81625094.46","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOL","Sotherly Hotels LP","25.5","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohol",
"SOHOM","Sotherly Hotels LP","25.55","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohom",
"SFBC","Sound Financial Bancorp, Inc.","23.585","58523559.565","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","68.73","1662130511.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssb",
"SOCB","Southcoast Financial Corporation","13.62","96753088.62","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SFST","Southern First Bancshares, Inc.","25.45","161454494.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","24.71","183783491.36","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","12.09","148089720.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","28.73","717378791.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"OKSB","Southwest Bancorp, Inc.","15.41","293043602.37","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/oksb",
"SP","SP Plus Corporation","22.24","497179003.04","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"SPAN","Span-America Medical Systems, Inc.","17.1937","46860879.1516","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","3.9499","25703358.0656","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbsa",
"SGRP","SPAR Group, Inc.","0.97","19947416.59","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","30.2","418832414.6","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"ONCE","Spark Therapeutics, Inc.","33.51","918118943.07","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","6.02","207337246.06","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","n/a","0","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"SPPI","Spectrum Pharmaceuticals, Inc.","7.11","492158537.1","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sppi",
"ANY","Sphere 3D Corp.","1.1801","53338493.7683","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.95","5746607.1","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","8.13","47990373.75","5902875","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","40.03","2850431821.7","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","46.6","6168760930.4","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk",
